Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled  by Customer,Reason for Cancelling by Customer,Cancelled Rides by Driver,Reason for Cancelling by Driver,Incomplete Rides,Incomplete Rides Reason,Booking Value,Payment Method,Ride Distance,Driver Ratings,Customer Rating
11/01/2024,20:00:00,CNR8503996,Cancelled by Driver,922185,Prime SUV,Area-11,Area-12,,,0,,1,Customer related issue,0,,,,,,
19/01/2024,18:00:00,CNR8480021,Cancelled by Customer,583177,Prime SUV,Area-27,Area-2,,,1,Driver asked to cancel,0,,0,,,,,,
17/01/2024,9:00:00,CNR0342086,Incomplete,807515,eBike,Area-30,Area-23,,,0,,0,,1,Other Issue,,,,,
17/01/2024,0:00:00,CNR0268396,Success,593191,eBike,Area-3,Area-17,4.13,18.4,0,,0,,0,,1215.43,Cash,49.09,3.2,3.6
26/01/2024,9:00:00,CNR4073186,Success,990161,Bike,Area-9,Area-14,3.4,18.92,0,,0,,0,,978.25,UPI,28.79,3.7,3.3
13/01/2024,15:00:00,CNR1526754,Success,378419,Mini,Area-25,Area-22,10.98,10.39,0,,0,,0,,1032.63,Card,7.86,4,3.4
12/01/2024,7:00:00,CNR1893247,Cancelled by Driver,136367,Prime Sedan,Area-49,Area-16,,,0,,1,More than permitted people in there,0,,,,,,
27/01/2024,22:00:00,CNR9466572,Success,343510,Mini,Area-1,Area-9,16.31,12.85,0,,0,,0,,728.02,Wallet,7,3.8,3.7
16/01/2024,9:00:00,CNR0710099,Cancelled by Driver,721512,Prime Plus,Area-13,Area-33,,,0,,1,Customer related issue,0,,,,,,
25/01/2024,3:00:00,CNR8409275,Success,887861,eBike,Area-1,Area-8,11.79,10.3,0,,0,,0,,1164.88,Cash,10.41,4,3.3
29/01/2024,5:00:00,CNR7813834,Cancelled by Driver,594987,Prime Sedan,Area-44,Area-7,,,0,,1,More than permitted people in there,0,,,,,,
08/01/2024,13:00:00,CNR2496287,Incomplete,481531,Prime SUV,Area-1,Area-14,,,0,,0,,1,Customer Demand,,,,,
09/01/2024,5:00:00,CNR7533173,Success,725774,Auto,Area-24,Area-16,3.81,17.32,0,,0,,0,,504.68,Cash,30.44,4.7,3.3
14/01/2024,7:00:00,CNR3865163,Success,572011,Prime Plus,Area-46,Area-5,17.56,3.57,0,,0,,0,,1377.29,Card,49.36,4.3,3.8
18/01/2024,20:00:00,CNR3096741,Success,877723,eBike,Area-9,Area-23,13.87,21.68,0,,0,,0,,1247.55,Cash,24.91,4.8,4.2
01/01/2024,17:00:00,CNR9495048,Cancelled by Customer,518162,Prime Sedan,Area-43,Area-6,,,1,Driver is not moving towards pickup location,0,,0,,,,,,
11/01/2024,11:00:00,CNR8964433,Success,471500,Mini,Area-49,Area-47,14.95,15.63,0,,0,,0,,1699.17,UPI,19.35,4.3,5
02/01/2024,20:00:00,CNR2366191,Cancelled by Customer,721519,Mini,Area-7,Area-15,,,1,Driver asked to cancel,0,,0,,,,,,
28/01/2024,20:00:00,CNR8430332,Incomplete,318046,Prime Sedan,Area-27,Area-6,,,0,,0,,1,Vehicle Breakdown,,,,,
17/01/2024,10:00:00,CNR3769807,Cancelled by Driver,312201,Bike,Area-33,Area-34,,,0,,1,More than permitted people in there,0,,,,,,
29/01/2024,15:00:00,CNR3082812,Success,383140,Mini,Area-3,Area-18,3.92,15.58,0,,0,,0,,601.77,Card,18.18,3.3,3.7
02/01/2024,7:00:00,CNR9662093,Success,549821,Mini,Area-8,Area-3,10.31,25.13,0,,0,,0,,1544.8,UPI,40.51,3.9,4.7
09/01/2024,0:00:00,CNR7842544,Cancelled by Driver,248937,Bike,Area-17,Area-5,,,0,,1,More than permitted people in there,0,,,,,,
02/01/2024,8:00:00,CNR9743855,Success,993876,Prime Plus,Area-31,Area-37,17.7,21.07,0,,0,,0,,800.77,UPI,27.68,4.6,3.9
12/01/2024,14:00:00,CNR4365501,Success,574492,Prime SUV,Area-19,Area-37,7.45,7.62,0,,0,,0,,1529.9,Cash,6.9,4.2,4
10/01/2024,9:00:00,CNR1513642,Success,806861,Bike,Area-21,Area-12,19.4,29.04,0,,0,,0,,937.99,UPI,11.4,3.9,4
20/01/2024,21:00:00,CNR3516739,Cancelled by Customer,735637,Prime Plus,Area-28,Area-5,,,1,AC is not working,0,,0,,,,,,
01/01/2024,14:00:00,CNR5220771,Success,422531,Auto,Area-30,Area-29,6.38,24.59,0,,0,,0,,842.22,UPI,17.82,3.4,3.9
20/01/2024,13:00:00,CNR0972882,Cancelled by Driver,944816,Prime Plus,Area-5,Area-38,,,0,,1,Customer related issue,0,,,,,,
13/01/2024,13:00:00,CNR2367869,Success,935435,Prime SUV,Area-2,Area-49,16.05,23.26,0,,0,,0,,1209.61,UPI,30.74,4.4,4.3
12/01/2024,23:00:00,CNR2298107,Success,152334,Prime SUV,Area-41,Area-18,3.47,4.05,0,,0,,0,,773.79,Card,39.52,4.2,4.1
16/01/2024,1:00:00,CNR4376403,Success,603862,Bike,Area-6,Area-43,9.67,9.17,0,,0,,0,,655.1,Card,3.92,4.7,3.1
21/01/2024,22:00:00,CNR0446097,Success,596436,Prime SUV,Area-16,Area-41,10.49,12.19,0,,0,,0,,1269.77,Wallet,8.65,4.7,4.6
05/01/2024,8:00:00,CNR5594253,Success,615150,Prime Sedan,Area-10,Area-13,17.07,14.72,0,,0,,0,,199.62,Card,20.46,4.6,5
22/01/2024,14:00:00,CNR5616799,Success,163254,Prime Sedan,Area-36,Area-18,18.87,4.12,0,,0,,0,,631.41,Cash,36.74,3.2,4
17/01/2024,23:00:00,CNR6515404,Success,131064,Prime Sedan,Area-14,Area-21,10.23,13.57,0,,0,,0,,833.93,UPI,27.15,3.8,4.4
21/01/2024,13:00:00,CNR3573205,Cancelled by Driver,735961,eBike,Area-2,Area-29,,,0,,1,Personal & Car related issues,0,,,,,,
21/01/2024,14:00:00,CNR2538129,Cancelled by Driver,677076,eBike,Area-44,Area-40,,,0,,1,More than permitted people in there,0,,,,,,
13/01/2024,20:00:00,CNR2391072,Success,156805,Prime SUV,Area-25,Area-32,3.6,10.86,0,,0,,0,,233.48,UPI,8.65,3.6,4.9
03/01/2024,13:00:00,CNR2898604,Success,345627,Prime SUV,Area-46,Area-3,12.65,18.87,0,,0,,0,,840.59,Wallet,26.55,3.1,3.2
19/01/2024,17:00:00,CNR0284578,Success,332697,Prime SUV,Area-26,Area-10,3.38,12,0,,0,,0,,539.6,Wallet,26.87,3.5,4.3
29/01/2024,8:00:00,CNR8113344,Success,173745,eBike,Area-39,Area-31,17.25,12.34,0,,0,,0,,73.06,UPI,27.83,3.7,3.2
04/01/2024,17:00:00,CNR9789751,Success,378460,Mini,Area-33,Area-36,7.89,2.36,0,,0,,0,,102.02,UPI,1.58,3.5,3.2
21/01/2024,22:00:00,CNR4937795,Success,502217,eBike,Area-40,Area-12,9.2,6.5,0,,0,,0,,1135.63,Cash,25.21,3.8,4.2
21/01/2024,1:00:00,CNR5109287,Success,652714,Prime Sedan,Area-44,Area-12,9.64,6.72,0,,0,,0,,1290.7,Wallet,48.06,3.9,4.3
22/01/2024,11:00:00,CNR1111936,Cancelled by Driver,540668,Mini,Area-30,Area-42,,,0,,1,Personal & Car related issues,0,,,,,,
12/01/2024,22:00:00,CNR0076852,Success,356446,Bike,Area-22,Area-19,9.83,21.93,0,,0,,0,,747.47,Wallet,16.4,3.3,4.6
09/01/2024,15:00:00,CNR0502555,Success,923841,Bike,Area-6,Area-32,7.24,20.95,0,,0,,0,,405.26,Card,24.85,5,3.8
27/01/2024,3:00:00,CNR7290751,Cancelled by Driver,905064,eBike,Area-2,Area-46,,,0,,1,Personal & Car related issues,0,,,,,,
04/01/2024,16:00:00,CNR0889902,Success,523369,Prime Plus,Area-37,Area-27,2.43,17.84,0,,0,,0,,1342.66,Wallet,17.16,4.5,4.5
22/01/2024,15:00:00,CNR6548778,Success,473084,Prime SUV,Area-42,Area-3,1.15,26.09,0,,0,,0,,665.64,Card,21.59,3.4,3
17/01/2024,17:00:00,CNR4530778,Cancelled by Driver,387758,Prime Sedan,Area-32,Area-14,,,0,,1,Personal & Car related issues,0,,,,,,
07/01/2024,6:00:00,CNR7296909,Cancelled by Driver,515080,Prime Plus,Area-21,Area-50,,,0,,1,Personal & Car related issues,0,,,,,,
28/01/2024,1:00:00,CNR0991048,Success,185381,Prime SUV,Area-15,Area-40,7.06,4.95,0,,0,,0,,1824.51,UPI,45.9,4.8,3
03/01/2024,6:00:00,CNR7323705,Success,406946,Prime Plus,Area-25,Area-48,5.26,4.03,0,,0,,0,,1650.59,Cash,41.41,4.2,4
14/01/2024,4:00:00,CNR8665981,Success,331971,Prime Sedan,Area-3,Area-46,17.01,11.8,0,,0,,0,,1448.5,Cash,27.99,3.6,4.1
29/01/2024,2:00:00,CNR4871960,Success,744909,Prime Plus,Area-19,Area-23,9.17,14.05,0,,0,,0,,186.04,Cash,37.23,4.6,4.7
07/01/2024,18:00:00,CNR8061709,Success,938787,Prime SUV,Area-12,Area-19,2.52,24.41,0,,0,,0,,1609.81,Card,28.07,4.2,3.3
19/01/2024,0:00:00,CNR2840286,Cancelled by Driver,356419,Bike,Area-7,Area-18,,,0,,1,Personal & Car related issues,0,,,,,,
09/01/2024,19:00:00,CNR3447965,Success,610827,Bike,Area-39,Area-29,14.12,17.87,0,,0,,0,,1956.37,Cash,15.32,3.9,3.1
25/01/2024,20:00:00,CNR8999350,Cancelled by Driver,482727,Prime SUV,Area-3,Area-6,,,0,,1,Customer related issue,0,,,,,,
12/01/2024,15:00:00,CNR6192635,Cancelled by Driver,495915,Auto,Area-5,Area-27,,,0,,1,Customer related issue,0,,,,,,
01/01/2024,0:00:00,CNR4669422,Success,956366,Auto,Area-6,Area-31,3.69,9.64,0,,0,,0,,926.79,Card,45.34,3.3,4.6
03/01/2024,14:00:00,CNR3161470,Success,917098,Prime Plus,Area-43,Area-47,10.38,10.43,0,,0,,0,,128.7,Wallet,11.96,3.2,4.6
12/01/2024,7:00:00,CNR4699278,Success,568736,Auto,Area-27,Area-46,17.72,20.67,0,,0,,0,,1483.61,Wallet,19.71,3.8,3.5
28/01/2024,8:00:00,CNR0965433,Success,263380,eBike,Area-33,Area-5,3.67,11.79,0,,0,,0,,516.88,Cash,36.15,3.9,4.8
05/01/2024,10:00:00,CNR0061698,Success,484054,Prime Plus,Area-4,Area-47,19.73,10.09,0,,0,,0,,184.05,Cash,28.64,4.5,4
29/01/2024,11:00:00,CNR7512951,Success,589498,Bike,Area-17,Area-15,15.9,17.15,0,,0,,0,,1201.06,Cash,33.5,4.5,3.5
10/01/2024,11:00:00,CNR7466866,Success,193224,eBike,Area-3,Area-4,8.73,4.95,0,,0,,0,,1353.05,Cash,6.16,3.6,4.5
06/01/2024,8:00:00,CNR3903771,Success,220019,Prime SUV,Area-34,Area-32,18.88,6.84,0,,0,,0,,888.15,Wallet,45.76,3.4,4.6
06/01/2024,6:00:00,CNR3469243,Success,389759,Prime SUV,Area-2,Area-18,12.99,21.93,0,,0,,0,,571.3,UPI,37.98,3.2,3.8
28/01/2024,15:00:00,CNR3508261,Success,131151,Mini,Area-41,Area-10,6.8,6.4,0,,0,,0,,963.09,Card,25.57,4.4,3.8
25/01/2024,2:00:00,CNR0650967,Success,745503,Prime SUV,Area-33,Area-34,15.08,3.13,0,,0,,0,,321.76,Card,39.74,3.7,3.9
09/01/2024,9:00:00,CNR1496772,Success,526915,Auto,Area-50,Area-41,18.73,22.58,0,,0,,0,,1438.96,UPI,5.07,3.9,4.2
15/01/2024,6:00:00,CNR2273401,Cancelled by Customer,751849,Prime Sedan,Area-14,Area-10,,,1,AC is not working,0,,0,,,,,,
20/01/2024,1:00:00,CNR9234656,Incomplete,559184,Prime Plus,Area-39,Area-47,,,0,,0,,1,Customer Demand,,,,,
22/01/2024,15:00:00,CNR4191078,Cancelled by Driver,631818,Auto,Area-5,Area-39,,,0,,1,Customer related issue,0,,,,,,
10/01/2024,19:00:00,CNR8984819,Success,146347,Prime Sedan,Area-19,Area-20,3.99,2.82,0,,0,,0,,618.85,UPI,15.98,4.4,3.7
17/01/2024,4:00:00,CNR8049472,Cancelled by Driver,868933,Mini,Area-23,Area-10,,,0,,1,Customer related issue,0,,,,,,
28/01/2024,19:00:00,CNR0374112,Success,133915,eBike,Area-45,Area-43,9.04,29.25,0,,0,,0,,772.93,Wallet,23.79,3.3,3.9
11/01/2024,8:00:00,CNR8610796,Cancelled by Driver,344247,Bike,Area-42,Area-5,,,0,,1,More than permitted people in there,0,,,,,,
19/01/2024,5:00:00,CNR1458013,Success,219960,eBike,Area-23,Area-7,8.81,9.68,0,,0,,0,,703.4,Cash,31.85,3.2,3.5
07/01/2024,3:00:00,CNR5211527,Cancelled by Driver,717568,Auto,Area-38,Area-32,,,0,,1,The customer was coughing/sick,0,,,,,,
25/01/2024,15:00:00,CNR1093940,Success,455026,Prime Plus,Area-49,Area-34,1.73,26.61,0,,0,,0,,487.74,Wallet,39.38,4.4,4.2
13/01/2024,21:00:00,CNR6005612,Cancelled by Driver,186161,Mini,Area-43,Area-33,,,0,,1,Personal & Car related issues,0,,,,,,
11/01/2024,11:00:00,CNR3968961,Incomplete,591736,Bike,Area-36,Area-13,,,0,,0,,1,Other Issue,,,,,
15/01/2024,0:00:00,CNR5742418,Success,100974,eBike,Area-40,Area-43,13.74,12.93,0,,0,,0,,465.62,Card,12.84,3.4,4.1
06/01/2024,8:00:00,CNR0255683,Success,414287,Prime Plus,Area-16,Area-49,14.81,1.15,0,,0,,0,,1299.1,Card,13,4.5,3.9
09/01/2024,11:00:00,CNR4290897,Success,853493,Bike,Area-47,Area-1,13.73,7.36,0,,0,,0,,969.14,UPI,7.98,3,3.5
15/01/2024,15:00:00,CNR6432995,Success,461467,Prime Sedan,Area-25,Area-39,12.32,26.42,0,,0,,0,,1620.28,Wallet,8.25,4.9,4.9
04/01/2024,9:00:00,CNR1882040,Cancelled by Customer,893819,Prime Plus,Area-49,Area-37,,,1,AC is not working,0,,0,,,,,,
24/01/2024,15:00:00,CNR6802132,Cancelled by Customer,812225,Auto,Area-39,Area-12,,,1,Change of plans,0,,0,,,,,,
03/01/2024,13:00:00,CNR8452849,Success,154365,Prime Sedan,Area-6,Area-49,12.58,12.1,0,,0,,0,,524.28,UPI,31.36,4.7,4.1
18/01/2024,7:00:00,CNR1036231,Cancelled by Customer,429172,Auto,Area-22,Area-1,,,1,AC is not working,0,,0,,,,,,
07/01/2024,6:00:00,CNR8595929,Success,590031,Prime Sedan,Area-50,Area-24,12.39,11.98,0,,0,,0,,165.25,Cash,9.43,4.8,4.5
01/01/2024,5:00:00,CNR9168306,Cancelled by Driver,414117,Mini,Area-41,Area-19,,,0,,1,More than permitted people in there,0,,,,,,
02/01/2024,14:00:00,CNR6622869,Success,542666,Bike,Area-27,Area-9,10.21,16.63,0,,0,,0,,1670.64,Card,47.82,4.9,3.6
05/01/2024,19:00:00,CNR8725733,Success,912634,Mini,Area-24,Area-28,19.44,5.92,0,,0,,0,,1445.71,Wallet,10.31,3.5,3.3
11/01/2024,11:00:00,CNR6631611,Cancelled by Customer,314515,Bike,Area-38,Area-38,,,1,Change of plans,0,,0,,,,,,
19/01/2024,0:00:00,CNR7367576,Cancelled by Driver,206503,Prime Sedan,Area-3,Area-18,,,0,,1,More than permitted people in there,0,,,,,,
04/01/2024,21:00:00,CNR4377982,Success,710290,Bike,Area-36,Area-16,19.03,27.36,0,,0,,0,,1986.25,UPI,48.08,3.4,4.7
18/01/2024,11:00:00,CNR2147778,Success,668350,Prime Plus,Area-38,Area-36,2.08,28.76,0,,0,,0,,942.17,Wallet,28.08,3.5,4.9
29/01/2024,22:00:00,CNR3586550,Success,527069,Prime SUV,Area-9,Area-4,2.04,15.34,0,,0,,0,,117.76,Cash,17.15,4.4,3.5
01/01/2024,5:00:00,CNR3461410,Success,304304,eBike,Area-41,Area-1,5.05,4.1,0,,0,,0,,1515.22,Cash,18.19,3.6,4.4
16/01/2024,5:00:00,CNR3770840,Success,105157,Prime Sedan,Area-33,Area-18,11.19,21.69,0,,0,,0,,793.02,UPI,18.37,5,4.8
30/01/2024,0:00:00,CNR1782467,Success,635861,Bike,Area-41,Area-9,5.25,11.95,0,,0,,0,,684.68,Cash,29.48,3.9,4.8
05/01/2024,14:00:00,CNR6433355,Success,716331,Auto,Area-50,Area-41,9.45,12.28,0,,0,,0,,1097.52,Cash,8.88,3.1,4.5
11/01/2024,18:00:00,CNR5073542,Cancelled by Driver,131075,Mini,Area-49,Area-19,,,0,,1,The customer was coughing/sick,0,,,,,,
09/01/2024,0:00:00,CNR8073970,Success,767075,Prime Sedan,Area-24,Area-25,9.97,25.64,0,,0,,0,,550.12,Wallet,42.89,4.8,3.5
23/01/2024,20:00:00,CNR2696622,Success,663335,Prime Sedan,Area-41,Area-36,12.49,21.73,0,,0,,0,,585.02,Cash,8.51,3.4,4.5
17/01/2024,23:00:00,CNR3974475,Success,666722,eBike,Area-3,Area-28,10.37,16.33,0,,0,,0,,588.09,Card,31.5,3.8,5
26/01/2024,15:00:00,CNR4443851,Success,188417,Mini,Area-31,Area-19,12.73,29.29,0,,0,,0,,1540.38,Wallet,25.36,4.7,4
07/01/2024,13:00:00,CNR3935953,Success,450246,Prime SUV,Area-34,Area-42,1.31,16.75,0,,0,,0,,1246.84,UPI,36.97,3.1,3.7
17/01/2024,22:00:00,CNR5751092,Success,624928,Auto,Area-23,Area-17,14.27,1.07,0,,0,,0,,675.26,UPI,44.14,4.1,3.5
19/01/2024,9:00:00,CNR9956906,Success,679992,Mini,Area-40,Area-25,2.13,4.44,0,,0,,0,,1490.56,UPI,18.25,4.1,4.5
04/01/2024,20:00:00,CNR3162221,Success,664969,Bike,Area-35,Area-7,10.39,12.39,0,,0,,0,,1821.25,Cash,36.8,4.1,3.8
29/01/2024,9:00:00,CNR6758615,Cancelled by Customer,234847,Prime Plus,Area-20,Area-19,,,1,Driver is not moving towards pickup location,0,,0,,,,,,
22/01/2024,13:00:00,CNR3248059,Success,562306,Prime Plus,Area-16,Area-8,12.61,6.95,0,,0,,0,,1941.32,Cash,6.03,4.6,3.1
07/01/2024,17:00:00,CNR0130477,Success,448490,Prime SUV,Area-42,Area-22,12.86,3.24,0,,0,,0,,1851.17,UPI,23.02,5,4.5
27/01/2024,17:00:00,CNR3109897,Success,636345,Prime Sedan,Area-5,Area-12,16.77,14.1,0,,0,,0,,1906.12,Wallet,23.95,4.1,4.7
14/01/2024,10:00:00,CNR7917741,Success,214627,Prime Sedan,Area-15,Area-18,8.49,13.38,0,,0,,0,,1405.56,Cash,36.35,4,3.5
10/01/2024,20:00:00,CNR0497437,Cancelled by Customer,379905,Prime SUV,Area-50,Area-42,,,1,Change of plans,0,,0,,,,,,
26/01/2024,11:00:00,CNR0843245,Cancelled by Driver,264495,eBike,Area-9,Area-11,,,0,,1,Customer related issue,0,,,,,,
07/01/2024,19:00:00,CNR5621211,Success,941187,Prime SUV,Area-7,Area-33,7.48,9.81,0,,0,,0,,1381.97,Wallet,37.01,3.4,4.6
08/01/2024,18:00:00,CNR0859137,Success,635531,Prime SUV,Area-48,Area-19,4.37,24.06,0,,0,,0,,204.32,UPI,42.07,3.3,4.6
27/01/2024,10:00:00,CNR3908931,Success,171007,Bike,Area-45,Area-1,18.27,14.69,0,,0,,0,,1125.69,UPI,33,3.1,4.1
18/01/2024,6:00:00,CNR1609695,Cancelled by Customer,127867,Prime Plus,Area-19,Area-25,,,1,AC is not working,0,,0,,,,,,
30/01/2024,19:00:00,CNR3324093,Success,817528,Prime SUV,Area-45,Area-18,15.47,7.04,0,,0,,0,,578.96,Cash,20.5,3.4,4.3
07/01/2024,12:00:00,CNR1799654,Cancelled by Driver,500517,Prime SUV,Area-18,Area-19,,,0,,1,Personal & Car related issues,0,,,,,,
11/01/2024,12:00:00,CNR4623602,Cancelled by Customer,858502,eBike,Area-30,Area-4,,,1,Driver asked to cancel,0,,0,,,,,,
30/01/2024,21:00:00,CNR5236637,Success,126421,Auto,Area-48,Area-19,18.11,18.31,0,,0,,0,,1359.96,Card,46.24,4.5,3.3
30/01/2024,13:00:00,CNR2569604,Incomplete,559458,Auto,Area-39,Area-7,,,0,,0,,1,Other Issue,,,,,
23/01/2024,11:00:00,CNR7739786,Success,522088,eBike,Area-14,Area-46,9.34,26.31,0,,0,,0,,1709.43,UPI,24.37,4.6,4.7
14/01/2024,2:00:00,CNR8781658,Success,628328,eBike,Area-23,Area-48,7.54,23.82,0,,0,,0,,1440.38,Card,11.24,4,3.3
11/01/2024,8:00:00,CNR1633871,Success,869862,Prime Sedan,Area-26,Area-17,2.58,21.41,0,,0,,0,,1683.29,Wallet,3.99,4.2,4.2
20/01/2024,11:00:00,CNR3871119,Success,359233,Mini,Area-5,Area-35,9.39,29.57,0,,0,,0,,1438.3,Card,38.13,3.7,4.9
14/01/2024,19:00:00,CNR1303252,Success,899262,Prime Sedan,Area-12,Area-29,4.88,27.97,0,,0,,0,,1751.74,Card,24.18,4.5,3.1
03/01/2024,4:00:00,CNR5945780,Success,561360,Prime Sedan,Area-27,Area-18,9.43,1.02,0,,0,,0,,831.16,UPI,15.46,5,4
19/01/2024,15:00:00,CNR2823040,Incomplete,529558,Bike,Area-7,Area-15,,,0,,0,,1,Customer Demand,,,,,
30/01/2024,22:00:00,CNR5635572,Success,737582,Bike,Area-16,Area-10,9.88,13.35,0,,0,,0,,358.5,Wallet,1.05,3.3,4.2
08/01/2024,8:00:00,CNR2323119,Cancelled by Driver,655128,Prime Sedan,Area-9,Area-37,,,0,,1,Personal & Car related issues,0,,,,,,
05/01/2024,16:00:00,CNR8678408,Success,174810,Bike,Area-13,Area-8,19.03,28.84,0,,0,,0,,1332.93,UPI,29.84,4.8,3.1
04/01/2024,4:00:00,CNR3937910,Success,487632,Bike,Area-28,Area-1,19.55,3.23,0,,0,,0,,1484.82,Card,28.59,4.1,4.5
24/01/2024,4:00:00,CNR1952799,Cancelled by Driver,905241,Prime SUV,Area-27,Area-31,,,0,,1,The customer was coughing/sick,0,,,,,,
11/01/2024,8:00:00,CNR9064259,Cancelled by Customer,214192,eBike,Area-5,Area-49,,,1,AC is not working,0,,0,,,,,,
23/01/2024,12:00:00,CNR9039742,Success,520058,eBike,Area-22,Area-21,19.67,3.97,0,,0,,0,,1893.8,Card,13.72,4.1,3.1
23/01/2024,8:00:00,CNR9654074,Cancelled by Customer,730527,Mini,Area-1,Area-7,,,1,Change of plans,0,,0,,,,,,
08/01/2024,5:00:00,CNR7258573,Cancelled by Driver,481432,Bike,Area-29,Area-15,,,0,,1,Customer related issue,0,,,,,,
23/01/2024,22:00:00,CNR1370292,Incomplete,798062,Auto,Area-46,Area-44,,,0,,0,,1,Vehicle Breakdown,,,,,
22/01/2024,22:00:00,CNR1192091,Success,660349,Prime Plus,Area-12,Area-49,10.55,11.26,0,,0,,0,,540.11,Card,12.06,3.9,3.5
09/01/2024,10:00:00,CNR0911858,Cancelled by Customer,611631,Prime Sedan,Area-17,Area-3,,,1,Driver asked to cancel,0,,0,,,,,,
21/01/2024,11:00:00,CNR3908616,Cancelled by Driver,753457,Prime Sedan,Area-2,Area-22,,,0,,1,Customer related issue,0,,,,,,
16/01/2024,17:00:00,CNR7420394,Success,928455,Prime Sedan,Area-42,Area-19,16.19,29.35,0,,0,,0,,831.98,Cash,29.57,3.7,3.2
13/01/2024,10:00:00,CNR2249208,Success,159805,Auto,Area-3,Area-27,3.4,9.19,0,,0,,0,,1148.16,UPI,20.6,4.2,3.7
23/01/2024,8:00:00,CNR0260050,Success,612837,Auto,Area-22,Area-8,16.21,7.32,0,,0,,0,,809.71,Wallet,23.32,4.9,4.5
24/01/2024,14:00:00,CNR0005909,Success,431722,Mini,Area-28,Area-23,19.71,25.9,0,,0,,0,,1711.35,Card,32.92,4.5,4.2
27/01/2024,19:00:00,CNR9326618,Success,312349,Prime SUV,Area-21,Area-7,17.66,21.12,0,,0,,0,,1717.13,Wallet,39.62,3.3,3.3
17/01/2024,5:00:00,CNR0767608,Success,258306,Prime Plus,Area-37,Area-20,1.28,15.13,0,,0,,0,,1064.1,Wallet,3.2,3.6,3.3
08/01/2024,23:00:00,CNR4933453,Success,655436,Prime Sedan,Area-9,Area-7,1.05,18.52,0,,0,,0,,1071.6,Cash,1.08,3.2,3.5
13/01/2024,19:00:00,CNR9449474,Success,987538,Auto,Area-30,Area-10,5,5.21,0,,0,,0,,1827.48,Card,29.78,5,3.3
04/01/2024,4:00:00,CNR6437449,Success,370905,Prime Sedan,Area-50,Area-30,1.53,14.97,0,,0,,0,,1164.22,Card,37.5,4.8,4
18/01/2024,20:00:00,CNR2519634,Success,162834,Auto,Area-19,Area-41,6.11,8.1,0,,0,,0,,504.61,Wallet,4.59,4.5,5
22/01/2024,16:00:00,CNR9575698,Incomplete,820496,Mini,Area-4,Area-18,,,0,,0,,1,Vehicle Breakdown,,,,,
05/01/2024,19:00:00,CNR7106903,Success,515489,Prime Plus,Area-44,Area-36,9.75,29.55,0,,0,,0,,1494.24,UPI,27.48,4.4,4.8
23/01/2024,6:00:00,CNR6745230,Cancelled by Driver,570884,Prime SUV,Area-50,Area-8,,,0,,1,Customer related issue,0,,,,,,
22/01/2024,22:00:00,CNR8693993,Success,718815,Prime Sedan,Area-29,Area-46,5.54,5.19,0,,0,,0,,369.65,Cash,9.16,4.1,4.9
25/01/2024,0:00:00,CNR6802625,Success,816855,Prime Sedan,Area-37,Area-28,2.96,3.49,0,,0,,0,,338.27,Cash,11.74,4.9,3.3
02/01/2024,3:00:00,CNR4147399,Success,413249,Bike,Area-11,Area-28,11.67,12.75,0,,0,,0,,1086.25,Card,18.08,4.5,4.2
20/01/2024,10:00:00,CNR5186036,Success,809057,Prime Plus,Area-42,Area-7,6.16,29.34,0,,0,,0,,920.34,UPI,43.92,4.1,4.6
02/01/2024,9:00:00,CNR0554757,Cancelled by Customer,689587,Bike,Area-30,Area-38,,,1,Driver asked to cancel,0,,0,,,,,,
13/01/2024,21:00:00,CNR1508725,Success,956191,eBike,Area-48,Area-11,13.02,11.44,0,,0,,0,,659.31,Cash,45.49,4.5,3.9
21/01/2024,19:00:00,CNR1329063,Cancelled by Driver,493700,Bike,Area-39,Area-42,,,0,,1,More than permitted people in there,0,,,,,,
23/01/2024,17:00:00,CNR7290528,Cancelled by Driver,693706,eBike,Area-36,Area-9,,,0,,1,Customer related issue,0,,,,,,
29/01/2024,16:00:00,CNR7142980,Cancelled by Driver,555906,Bike,Area-43,Area-14,,,0,,1,Personal & Car related issues,0,,,,,,
28/01/2024,5:00:00,CNR8990256,Cancelled by Driver,315768,Bike,Area-22,Area-47,,,0,,1,Customer related issue,0,,,,,,
18/01/2024,23:00:00,CNR2035121,Cancelled by Driver,898592,Prime Sedan,Area-19,Area-26,,,0,,1,The customer was coughing/sick,0,,,,,,
07/01/2024,11:00:00,CNR1074339,Cancelled by Driver,664619,eBike,Area-27,Area-45,,,0,,1,More than permitted people in there,0,,,,,,
11/01/2024,23:00:00,CNR2298428,Success,806915,Prime SUV,Area-18,Area-15,9.38,23.42,0,,0,,0,,461.84,Card,30.61,4.8,4.3
06/01/2024,10:00:00,CNR7890787,Cancelled by Driver,615419,eBike,Area-3,Area-38,,,0,,1,Personal & Car related issues,0,,,,,,
05/01/2024,7:00:00,CNR2001430,Cancelled by Driver,277898,eBike,Area-25,Area-32,,,0,,1,Personal & Car related issues,0,,,,,,
09/01/2024,19:00:00,CNR3626967,Success,100334,Bike,Area-25,Area-36,2.24,9.69,0,,0,,0,,265.42,UPI,3.57,3.1,4.6
